arrival_time,runtime,gpus
1938186.0,3.0,1
1938191.0,14578.0,1
1939090.0,132881.0,1
1944666.0,7.0,1
1950075.0,7.0,1
1956967.0,9.0,1
1964049.0,3.0,1
1971006.0,7.0,1
1978276.0,5.0,1
1978686.0,7.0,1
1985766.0,7.0,1
1989486.0,60525.0,1
1989486.0,5685.0,1
1993926.0,6.0,1
1995015.0,5577.0,1
1995016.0,49434.0,1
1995016.0,5463.0,1
1995016.0,372767.0,1
1995017.0,5738.0,1
2000286.0,7.0,1
2000539.0,6580.0,1
2000539.0,6626.0,1
2000539.0,6686.0,1
2000540.0,5779.0,1
2000540.0,5762.0,1
2006058.0,55075.0,1
2006058.0,55021.0,1
2006777.0,18672.0,1
2006786.0,6022.0,1
2006787.0,5731.0,1
2006885.0,9.0,1
2011518.0,7.0,1
2012304.0,623761.0,1
2014926.0,8.0,1
2018756.0,234.0,1
2019946.0,5.0,1
2021768.0,4.0,1
2023274.0,43688.0,1
2023275.0,43688.0,1
2023281.0,617888.0,1
2023281.0,474645.0,1
2023336.0,298685.0,1
2023338.0,13001.0,1
2023338.0,298798.0,1
2025639.0,1570.0,1
2025945.0,12784.0,1
2025945.0,964.0,1
2025945.0,3436.0,1
2025945.0,12783.0,1
2025945.0,1021.0,1
2025945.0,12784.0,1
2025945.0,12783.0,1
2025945.0,3435.0,1
2025945.0,12783.0,1
2025945.0,12783.0,1
2025945.0,3563.0,1
2025945.0,3437.0,1
2025945.0,26994.0,1
2026050.0,3476.0,1
2026050.0,3609.0,1
2026050.0,3514.0,1
2026050.0,3476.0,1
2026050.0,3514.0,1
2026050.0,3503.0,1
2026050.0,3514.0,1
2026050.0,3514.0,1
2026164.0,615103.0,1
2026719.0,10667.0,1
2026719.0,10667.0,1
2026720.0,10310.0,1
2026720.0,10290.0,1
2026720.0,10267.0,1
2026720.0,3609.0,1
2026721.0,3658.0,1
2026721.0,10534.0,1
2026721.0,10301.0,1
2026726.0,10288.0,1
2027428.0,9581.0,1
2027428.0,3177.0,1
2028258.0,9.0,1
2028707.0,18.0,1
2030164.0,1796.0,1
2030165.0,2305.0,1
2030165.0,1907.0,1
2030940.0,3471.0,1
2030940.0,3529.0,1
2030940.0,3479.0,1
2030940.0,3610.0,1
2030940.0,3471.0,1
2030940.0,3471.0,1
2030940.0,3606.0,1
2030940.0,3645.0,1
2030940.0,3529.0,1
2030941.0,3611.0,1
2030941.0,6899.0,1
2030941.0,7134.0,1
2031881.0,1570.0,1
2031883.0,1585.0,1
2031883.0,1984.0,1
2033290.0,1985.0,1
2033292.0,1283.0,1
2033292.0,2046.0,1
2034020.0,139.0,1
2035134.0,1790.0,1
2035135.0,9339.0,1
2035136.0,9315.0,1
2035968.0,286475.0,1
2036364.0,70.0,1
2036386.0,13.0,1
2036775.0,3436.0,1
2036775.0,3437.0,1
2036775.0,3436.0,1
2036775.0,3600.0,1
2036775.0,3564.0,1
2036775.0,3583.0,1
2036810.0,7995.0,1
2036810.0,7994.0,1
2036811.0,4150.0,1
2036811.0,7572.0,1
2036811.0,7626.0,1
2036814.0,7658.0,1
2036814.0,7823.0,1
2036814.0,4289.0,1
2036814.0,7902.0,1
2036816.0,7919.0,1
2036884.0,98.0,1
2037431.0,96.0,1
2038338.0,13.0,1
2040862.0,21841.0,1
2040862.0,21841.0,1
2040862.0,21841.0,1
2040862.0,21841.0,1
2040999.0,21704.0,1
2040999.0,21704.0,1
2040999.0,21704.0,1
2041717.0,455817.0,1
2041717.0,529018.0,1
2041749.0,69350.0,1
2041749.0,69350.0,1
2041749.0,69350.0,1
2043248.0,67851.0,1
2043248.0,67851.0,1
2043248.0,67851.0,1
2043248.0,67851.0,1
2043267.0,10355.0,1
2043268.0,1309.0,1
2044273.0,3807.0,1
2044273.0,3968.0,1
2044273.0,3601.0,1
2044273.0,4266.0,1
2044274.0,3620.0,1
2044274.0,3320.0,1
2044274.0,3320.0,1
2044274.0,3624.0,1
2044274.0,3677.0,1
2044274.0,3558.0,1
2044274.0,3891.0,1
2044304.0,16769.0,1
2045117.0,7.0,1
2045324.0,2601.0,1
2045324.0,2599.0,1
2045466.0,5.0,1
2045670.0,19195.0,1
2047685.0,8484.0,1
2047685.0,17539.0,1
2047688.0,17468.0,1
2047689.0,17533.0,1
2047689.0,178.0,1
2048028.0,3274.0,1
2048275.0,10220.0,1
2048275.0,10220.0,1
2051098.0,13758.0,1
2052425.0,8.0,1
2060854.0,592838.0,1
2062146.0,7.0,1
2062775.0,2124.0,1
2064712.0,578908.0,1
2064712.0,3448.0,1
2066379.0,191962.0,1
2066379.0,278825.0,1
2066379.0,279251.0,1
2066380.0,137736.0,1
2071908.0,118299.0,1
2074186.0,7.0,1
2075151.0,607.0,1
2075151.0,607.0,1
2075151.0,607.0,1
2075154.0,601.0,1
2075154.0,601.0,1
2075154.0,601.0,1
2075154.0,1353.0,1
2076087.0,4.0,1
2080763.0,177370.0,1
2083266.0,9.0,1
2088187.0,5.0,1
2089422.0,496.0,1
2094501.0,32129.0,1
2095159.0,19.0,1
2095272.0,25.0,1
2103671.0,29927.0,1
2104363.0,44.0,1
2108756.0,1916.0,1
2108756.0,1916.0,1
2109961.0,112369.0,1
2109990.0,153568.0,1
2110508.0,3.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,158.0,1
2110634.0,158.0,1
2110634.0,158.0,1
2110634.0,158.0,1
2110634.0,13223.0,1
2110634.0,11347.0,1
2110634.0,11091.0,1
2110634.0,10386.0,1
2110634.0,108.0,1
2110634.0,11050.0,1
2110634.0,11070.0,1
2110634.0,108.0,1
2110634.0,9778.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2110634.0,108.0,1
2111567.0,11531.0,1
2111710.0,941.0,1
2111711.0,950.0,1
2111711.0,942.0,1
2111711.0,950.0,1
2111711.0,950.0,1
2112167.0,11421.0,1
2112168.0,390.0,1
2112170.0,11442.0,1
2112171.0,11496.0,1
2112173.0,11593.0,1
2112174.0,1249.0,1
2112339.0,950.0,1
2112340.0,951.0,1
2112340.0,951.0,1
2112640.0,29.0,1
2112682.0,11848.0,1
2112948.0,950.0,1
2112959.0,951.0,1
2113014.0,951.0,1
2113153.0,10473.0,1
2113556.0,951.0,1
2113562.0,951.0,1
2117348.0,5.0,1
2120703.0,436188.0,1
2123392.0,3590.0,1
2123392.0,3603.0,1
2123393.0,3677.0,1
2123395.0,3792.0,1
2123900.0,4775.0,1
2123900.0,16086.0,1
2125581.0,1608.0,1
2125633.0,7.0,1
2126177.0,5.0,1
2126235.0,256.0,1
2126235.0,256.0,1
2126815.0,6433.0,1
2126815.0,30210.0,1
2126817.0,6483.0,1
2128805.0,84346.0,1
2131264.0,163052.0,1
2131264.0,163027.0,1
2131268.0,363245.0,1
2132959.0,358880.0,1
2132959.0,358997.0,1
2133347.0,9.0,1
2135310.0,78258.0,1
2136802.0,126746.0,1
2136802.0,126917.0,1
2140967.0,5.0,1
2148046.0,8.0,1
2155246.0,4.0,1
2161499.0,27102.0,1
2161499.0,43816.0,1
2162367.0,5.0,1
2167767.0,137328.0,1
2167767.0,5754.0,1
2169701.0,7.0,1
2173288.0,22936.0,1
2173289.0,16814.0,1
2173289.0,23216.0,1
2174297.0,4.0,1
2174699.0,3603.0,1
2176177.0,12.0,1
2176517.0,11.0,1
2183858.0,4.0,1
2187557.0,33953.0,1
2188224.0,29.0,1
2189812.0,8647.0,1
2191358.0,5.0,1
2195961.0,138375.0,1
2197982.0,10.0,1
2203990.0,93785.0,1
2204236.0,39735.0,1
2204900.0,11.0,1
2205343.0,7.0,1
2210479.0,11.0,1
2212585.0,9498.0,1
2213144.0,6.0,1
2217572.0,1848.0,1
2217572.0,1856.0,1
2217572.0,1848.0,1
2217572.0,1848.0,1
2217572.0,1848.0,1
2217572.0,1848.0,1
2217572.0,1858.0,1
2217572.0,1858.0,1
2217572.0,1858.0,1
2217572.0,1858.0,1
2217572.0,1858.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217572.0,2731.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217573.0,2730.0,1
2217957.0,3959.0,1
2217959.0,3573.0,1
2217959.0,100044.0,1
2217959.0,99899.0,1
2217961.0,100111.0,1
2217961.0,273829.0,1
2217961.0,95199.0,1
2217962.0,99947.0,1
2219423.0,5.0,1
2219423.0,880.0,1
2219423.0,5.0,1
2219423.0,5.0,1
2219423.0,5.0,1
2219431.0,872.0,1
2219432.0,871.0,1
2219433.0,870.0,1
2219433.0,870.0,1
2219433.0,870.0,1
2219438.0,86.0,1
2219438.0,865.0,1
2219438.0,865.0,1
2219438.0,865.0,1
2219438.0,865.0,1
2219444.0,859.0,1
2219444.0,859.0,1
2219444.0,859.0,1
2219444.0,859.0,1
2219444.0,859.0,1
2219444.0,859.0,1
2219444.0,859.0,1
2219444.0,859.0,1
2219444.0,859.0,1
2219444.0,859.0,1
2219444.0,80.0,1
2219444.0,859.0,1
2219444.0,859.0,1
2219529.0,774.0,1
2219529.0,774.0,1
2219529.0,774.0,1
2219529.0,774.0,1
2219529.0,774.0,1
2219618.0,7.0,1
2219838.0,7.0,1
2221092.0,7387.0,1
2221092.0,11801.0,1
2221092.0,8017.0,1
2221092.0,8017.0,1
2221092.0,11170.0,1
2221092.0,4235.0,1
2221092.0,11801.0,1
2221092.0,8647.0,1
2221092.0,11171.0,1
2221092.0,4865.0,1
2221092.0,4206.0,1
2221092.0,4206.0,1
2221092.0,4865.0,1
2221092.0,4206.0,1
2221092.0,8647.0,1
2221093.0,4234.0,1
2221093.0,7386.0,1
2221093.0,8646.0,1
2221093.0,10538.0,1
2221093.0,10538.0,1
2221093.0,8016.0,1
2221093.0,7386.0,1
2221093.0,9277.0,1
2221093.0,9277.0,1
2221093.0,6125.0,1
2221093.0,11170.0,1
2221093.0,11800.0,1
2221093.0,11800.0,1
2221093.0,11169.0,1
2221093.0,11800.0,1
2221093.0,5495.0,1
2221093.0,6125.0,1
2221093.0,8646.0,1
2221093.0,7386.0,1
2221093.0,5495.0,1
2221093.0,5495.0,1
2221093.0,4864.0,1
2221093.0,4864.0,1
2221093.0,12430.0,1
2221093.0,8016.0,1
2221094.0,5494.0,1
2221094.0,4233.0,1
2221094.0,10537.0,1
2221094.0,8015.0,1
2221094.0,4863.0,1
2221094.0,4233.0,1
2221094.0,5494.0,1
2221094.0,9906.0,1
2221374.0,270696.0,1
2221375.0,270341.0,1
2221832.0,393902.0,1
2223236.0,431.0,1
2227177.0,12.0,1
2227849.0,2.0,1
2227849.0,2.0,1
2234017.0,6.0,1
2242357.0,6.0,1
2242457.0,13894.0,1
2247944.0,669.0,1
2248687.0,14541.0,1
2249049.0,8.0,1
2255649.0,4.0,1
2255762.0,14704.0,1
2257952.0,29182.0,1
2257954.0,60391.0,1
2262722.0,16425.0,1
2263490.0,23551.0,1
2269733.0,12.0,1
2269809.0,11.0,1
2269921.0,14871.0,1
2271778.0,120.0,1
2277736.0,18.0,1
2284212.0,13927.0,1
2284328.0,6.0,1
2286741.0,52935.0,1
2286745.0,47505.0,1
2291408.0,15.0,1
2291767.0,13099.0,1
2294050.0,40537.0,1
2294053.0,40275.0,1
2297063.0,33728.0,1
2298325.0,17.0,1
2303733.0,944.0,1
2304240.0,3549.0,1
2304240.0,9386.0,1
2304240.0,9387.0,1
2304240.0,9387.0,1
2304240.0,9387.0,1
2304240.0,9387.0,1
2304240.0,9386.0,1
2304240.0,3549.0,1
2304241.0,9387.0,1
2304242.0,9386.0,1
2304242.0,3550.0,1
2304242.0,377.0,1
2304785.0,951.0,1
2305160.0,8468.0,1
2305760.0,953.0,1
2306847.0,951.0,1
2307396.0,6232.0,1
2307396.0,6189.0,1
2307399.0,6200.0,1
2307907.0,952.0,1
2309856.0,5327.0,1
2309857.0,2259.0,1
2309858.0,4561.0,1
2309858.0,4579.0,1
2309858.0,4628.0,1
2309858.0,4665.0,1
2309858.0,4607.0,1
2309859.0,4716.0,1
2309859.0,4650.0,1
2310508.0,7200.0,1
2311580.0,3564.0,1
2312388.0,10.0,1
2313203.0,4031.0,1
2314293.0,177501.0,1
2317297.0,951.0,1
2317711.0,11026.0,1
2318421.0,946.0,1
2319513.0,951.0,1
2319708.0,8.0,1
2320578.0,951.0,1
2321588.0,943.0,1
2324498.0,3576.0,1
2324498.0,3515.0,1
2324498.0,3682.0,1
2324502.0,4246.0,1
2327278.0,6.0,1
2327887.0,58203.0,1
2327887.0,58089.0,1
2327887.0,58845.0,1
2334063.0,326209.0,1
2334074.0,242975.0,1
2334075.0,11092.0,1
2334081.0,5782.0,1
2334353.0,655.0,1
2334355.0,492.0,1
2334355.0,492.0,1
2334355.0,653.0,1
2334708.0,12.0,1
2339595.0,217503.0,1
2339595.0,5760.0,1
2340477.0,15234.0,1
2341428.0,7.0,1
2345122.0,17263.0,1
2345122.0,37860.0,1
2345123.0,16887.0,1
2345124.0,211995.0,1
2347199.0,15399.0,1
2348508.0,7.0,1
2354397.0,10952.0,1
2355349.0,32.0,1
2355621.0,12.0,1
2360004.0,951.0,1
2361027.0,950.0,1
2361696.0,150.0,1
2361696.0,149.0,1
2361696.0,188.0,1
2361696.0,193.0,1
2361864.0,5661.0,1
2361958.0,7662.0,1
2364099.0,7.0,1
2364258.0,12238.0,1
2367393.0,127109.0,1
2368918.0,14592.0,1
2369618.0,8.0,1
2370209.0,6.0,1
2372810.0,949.0,1
2373816.0,951.0,1
2375873.0,15389.0,1
2376695.0,951.0,1
2377648.0,953.0,1
2379035.0,191885.0,1
2382838.0,14776.0,1
2383900.0,7.0,1
2385866.0,7137.0,1
2385867.0,7054.0,1
2385867.0,3904.0,1
2386279.0,3199.0,1
2386280.0,6625.0,1
2387552.0,940.0,1
2388920.0,5.0,1
2388922.0,8552.0,1
2389179.0,950.0,1
2389254.0,7324.0,1
2389256.0,3590.0,1
2390513.0,26766.0,1
2390828.0,945.0,1
2392678.0,3631.0,1
2392679.0,3901.0,1
2392680.0,3602.0,1
2392680.0,6954.0,1
2392681.0,3730.0,1
2392834.0,4030.0,1
2396075.0,3844.0,1
2396075.0,7289.0,1
2396076.0,7000.0,1
2396076.0,95680.0,1
2396076.0,95817.0,1
2397258.0,6.0,1
2397599.0,951.0,1
2399230.0,950.0,1
2399468.0,3912.0,1
2399660.0,8.0,1
2402853.0,3570.0,1
2402853.0,3845.0,1
2405119.0,6.0,1
2405742.0,1076.0,1
2407528.0,951.0,1
2409134.0,952.0,1
2410752.0,4045.0,1
2412319.0,4.0,1
2415460.0,4068.0,1
2419602.0,944.0,1
2419639.0,9.0,1
2421711.0,950.0,1
2422734.0,953.0,1
2423118.0,29220.0,1
2423808.0,952.0,1
2428278.0,6.0,1
2433198.0,6.0,1
2439803.0,42446.0,1
2440166.0,13.0,1
2442389.0,4372.0,1
2446808.0,951.0,1
2447872.0,4024.0,1
2447959.0,9.0,1
2451199.0,52096.0,1
2451745.0,17.0,1
2451956.0,4031.0,1
2454923.0,6.0,1
2456118.0,951.0,1
2457244.0,951.0,1
2458325.0,951.0,1
2459404.0,952.0,1
2460485.0,950.0,1
2461508.0,943.0,1
2462521.0,945.0,1
2462719.0,7.0,1
2463587.0,951.0,1
2464881.0,10.0,1
2469201.0,8.0,1
2474960.0,2.0,1
2476940.0,7.0,1
2478824.0,951.0,1
2480840.0,951.0,1
2480959.0,7.0,1
2481919.0,949.0,1
2482987.0,950.0,1
2484068.0,949.0,1
2485903.0,8611.0,1
2485904.0,104936.0,1
2486226.0,950.0,1
2487389.0,6.0,1
2488060.0,5.0,1
2489787.0,949.0,1
2490791.0,4292.0,1
2491595.0,3074.0,1
2491597.0,2981.0,1
2494128.0,63215.0,1
2495019.0,5.0,1
2495790.0,951.0,1
2497226.0,64765.0,1
2497226.0,64845.0,1
2497226.0,65188.0,1
2497428.0,4342.0,1
2501114.0,639.0,1
2501115.0,79.0,1
2501115.0,638.0,1
2501116.0,637.0,1
2501117.0,631.0,1
2501659.0,16027.0,1
2502340.0,9.0,1
2502441.0,4044.0,1
2506523.0,5567.0,1
2509419.0,7.0,1
2509734.0,14551.0,1
2511391.0,4261.0,1
2515704.0,4030.0,1
2517174.0,11553.0,1
2521188.0,2.0,1
2523340.0,5.0,1
2523774.0,8524.0,1
2525749.0,4598.0,1
2527699.0,11300.0,1
2528305.0,28.0,1
2531145.0,15.0,1
2531384.0,4048.0,1
2531574.0,10120.0,1
2535486.0,4058.0,1
2538413.0,3280.0,1
2538580.0,5.0,1
2539045.0,4032.0,1
2539647.0,953.0,1
2541355.0,4338.0,1
2542492.0,10.0,1
2543164.0,942.0,1
2545539.0,10.0,1
2545740.0,942.0,1
2546733.0,941.0,1
2547744.0,960.0,1
2547800.0,10.0,1
2548850.0,955.0,1
2549862.0,947.0,1
2550956.0,1068.0,1
2551521.0,5.0,1
2552139.0,942.0,1
2552619.0,7.0,1
2553149.0,950.0,1
2556440.0,10.0,1
2558282.0,440.0,1
2561883.0,79241.0,1
2570230.0,8.0,1
2572388.0,4039.0,1
2578151.0,5.0,1
2584870.0,6.0,1
2585300.0,10.0,1
2588262.0,952.0,1
2589288.0,952.0,1
2590372.0,950.0,1
2591454.0,946.0,1
2592131.0,10.0,1
2592529.0,952.0,1
2593609.0,944.0,1
2596039.0,52025.0,1
2596039.0,40050.0,1
2599930.0,8.0,1
2606410.0,10.0,1
2607095.0,34427.0,1
2607096.0,8636.0,1
2612610.0,3059.0,1
2614411.0,24.0,1
2615806.0,950.0,1
2616839.0,950.0,1
2617849.0,950.0,1
2618930.0,951.0,1
2619951.0,951.0,1
2620971.0,950.0,1
2623574.0,42.0,1
2623771.0,31.0,1
2624226.0,956.0,1
2625195.0,944.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1070.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1069.0,1
2626508.0,1069.0,1
2626508.0,1069.0,1
2626508.0,1069.0,1
2626508.0,1069.0,1
2626508.0,1069.0,1
2626508.0,1069.0,1
2626508.0,1069.0,1
2626508.0,1069.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1070.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1070.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1074.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1074.0,1
2626508.0,1074.0,1
2626508.0,1070.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1071.0,1
2626508.0,1068.0,1
2626509.0,1071.0,1
2626509.0,1070.0,1
2626509.0,1070.0,1
2626509.0,1070.0,1
2626510.0,1069.0,1
2626510.0,1069.0,1
2626510.0,1069.0,1
2626510.0,1069.0,1
2626510.0,1069.0,1
2626511.0,1069.0,1
2626860.0,952.0,1
2627091.0,7485.0,1
2627091.0,7485.0,1
2627422.0,1952.0,1
2627782.0,7.0,1
2628133.0,24.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628300.0,32.0,1
2628302.0,30.0,1
2628302.0,30.0,1
2628302.0,29.0,1
2628302.0,29.0,1
2628302.0,30.0,1
2628302.0,30.0,1
2628302.0,30.0,1
2628302.0,30.0,1
2628302.0,31.0,1
2628302.0,30.0,1
2628302.0,30.0,1
2628302.0,29.0,1
2628302.0,31.0,1
2628302.0,30.0,1
2628302.0,30.0,1
2628302.0,29.0,1
2628302.0,30.0,1
2628302.0,30.0,1
2628302.0,29.0,1
2628303.0,30.0,1
2628303.0,29.0,1
2628303.0,30.0,1
2628303.0,30.0,1
2628303.0,29.0,1
2628303.0,29.0,1
2628303.0,29.0,1
2628303.0,29.0,1
2628303.0,29.0,1
2628303.0,30.0,1
2628303.0,29.0,1
2628894.0,951.0,1
2629038.0,23897.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,34.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629360.0,33.0,1
2629374.0,909.0,1
2629374.0,4760.0,1
2629975.0,941.0,1
2631044.0,951.0,1
2631134.0,8346.0,1
2631134.0,8377.0,1
2631134.0,8346.0,1
2631134.0,8377.0,1
2631134.0,8346.0,1
2631134.0,8346.0,1
2631134.0,8346.0,1
2632142.0,950.0,1
2633223.0,952.0,1
2633731.0,2277.0,1
2634188.0,4314.0,1
2636051.0,4.0,1
2638518.0,4316.0,1
2642848.0,4351.0,1
2643383.0,7.0,1
2647815.0,17462.0,1
2648169.0,940.0,1
2648666.0,16711.0,1
2650205.0,954.0,1
2650649.0,14853.0,1
2650661.0,14578.0,1
2650669.0,14554.0,1
2650683.0,1653.0,1
2650687.0,1470.0,1
2650688.0,1317.0,1
2650693.0,1460.0,1
2651241.0,5.0,1
2651290.0,951.0,1
2651935.0,3294.0,1
2652141.0,6.0,1
2653150.0,2222.0,1
2653151.0,1886.0,1
2653151.0,1934.0,1
2653162.0,1945.0,1
2653162.0,11026.0,1
2653163.0,2092.0,1
2654884.0,10252.0,1
2654885.0,10381.0,1
2654887.0,1455.0,1
2654888.0,10503.0,1
2656170.0,7874.0,1
2662427.0,950.0,1
2663522.0,951.0,1
2663850.0,2847.0,1
2663851.0,2716.0,1
2663851.0,2770.0,1
2664607.0,950.0,1
2665003.0,1644.0,1
2665003.0,1912.0,1
2665687.0,951.0,1
2665692.0,8.0,1
2666416.0,1638.0,1
2667828.0,943.0,1
2669547.0,950.0,1
2672172.0,3.0,1
